2005	6607	0.8	0.48	
2005	6608	0.28	0.39	
2005	6609	0.72	0.43	
2005	6610	0.26	0.33	
2005	6611	0.8	0.51	
2005	6612	0.27	0.34	
2005	6613	0.71	0.46	
2005	6614	0.69	0.46	
2005	6615	0.8	0.46	
2005	6616	0.2	0.3	
2005	6617	0.2	0.31	
2005	6618	0.76	0.47	
2005	6619	0.29	0.37	
2005	6620	0.64	0.48	
2005	6621	0.26	0.455	
2005	6622	0.2	0.3	
2005	6623	0.35	0.44	
2005	6624	0.69	0.47	
2005	6625	0.42	0.44	
2005	6626	0.67	0.46	
2005	6627	0.73	0.48	
2005	6628	0.57	0.48	
2005	6629	0.51	0.42	
2005	6630	0.45	0.45	
2005	6631	0.8	0.505	
2005	6632	0.79	0.45	
2005	6633	0.35	0.44	
2005	6634	0.27	0.32	
2005	6635	0.28	0.41	
2005	6636	0.72	0.47	
2005	6637	0.8	0.51	
2005	6638	0.2	0.39	
2005	6639	0.8	0.46	
2005	6640	0.56	0.44	
2005	6641	0.29	0.4	
2005	6642	0.2	0.32	
2005	6643	0.8	0.5	
2005	6644	0.8	0.49	
2005	6645	0.48	0.4	
2006	6601	0.71	0.5	
2006	6602	0.2	0.34	
2006	6603	0.8	0.51	
2006	6604	0.8	0.5	
2006	6605	0.71	0.42	
2006	6606	0.7	0.43	
2006	6607	0.78	0.48	
2006	6608	0.28	0.39	
2006	6609	0.69	0.43	
2006	6610	0.27	0.33	
2006	6611	0.8	0.51	
2006	6612	0.28	0.34	
2006	6613	0.68	0.46	
2006	6614	0.71	0.46	
2006	6615	0.8	0.46	
2006	6616	0.2	0.3	
2006	6617	0.2	0.31	
2006	6618	0.75	0.47	
2006	6619	0.28	0.36	
2006	6620	0.68	0.48	
2006	6621	0.26	0.455	
2006	6622	0.2	0.3	
2006	6623	0.3	0.44	
2006	6624	0.64	0.47	
2006	6625	0.44	0.44	
2006	6626	0.62	0.46	
2006	6627	0.76	0.48	
2006	6628	0.61	0.48	
2006	6629	0.64	0.42	
2006	6630	0.41	0.45	
2006	6631	0.8	0.505	
2006	6632	0.74	0.43	
2006	6633	0.3	0.44	
2006	6634	0.28	0.32	
2006	6635	0.28	0.41	
2006	6636	0.74	0.47	
2006	6637	0.8	0.51	
2006	6638	0.2	0.39	
2006	6639	0.78	0.46	
2006	6640	0.51	0.44	
2006	6641	0.39	0.4	
2006	6642	0.2	0.32	
2006	6643	0.8	0.5	
2006	6644	0.8	0.49	
2006	6645	0.47	0.4	
2007	6601	0.74	0.5	
2007	6602	0.2	0.34	
2007	6603	0.8	0.51	
2007	6604	0.8	0.5	
2007	6605	0.72	0.42	
2007	6606	0.67	0.43	
2007	6607	0.78	0.48	
2007	6608	0.29	0.39	
2007	6609	0.64	0.43	
2007	6610	0.22	0.33	
2007	6611	0.8	0.51	
2007	6612	0.27	0.34	
2007	6613	0.66	0.46	
